BO Iteration,Selected SMILES by EI,f1,f2,f3,Hypervolume
153,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O,1.0,0.22807459677419356,1.0,0.30365746456305776
154,CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCC3CCN(C)CC3)nc(-c3ccccc3)n2)CC1,1.0,0.24294670846394983,1.0,0.30365746456305776
155,CCCCCCNC(=O)N1CCN(c2ccc(C3CC(C(=O)O)=NO3)cc2)CC1,1.0,0.22569444444444445,1.0,0.30365746456305776
156,COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)COc3cccc(OC)c3)CC2)cc1,1.0,0.2589418777943368,1.0,0.30365746456305776
157,COc1cc(N2CCN(C)CC2)ccc1Nc1nc(N)n(C(=O)NCc2ccc(S(C)(=O)=O)cc2)n1,1.0,0.1609375,1.0,0.30365746456305776
158,CC1CCCC(C)N1CCNC(=O)CCn1nc(-c2ccccc2)ccc1=O,0.07484286474863391,0.24212598425196852,1.0,0.30365746456305776
159,CCOc1ccc(CC(NC(=O)c2cccc(N)c2Cl)C(O)C(=O)N2CCC(C)(C)C2C(=O)NCc2c(C)cccc2C)cc1,1.0,0.24949596774193547,0.843593573123273,0.30365746456305776
160,CCC(NC(=O)N1CC(=O)NCC(Cc2cc(Cl)ccc2OC)C1=O)c1cncc(C(=O)O)c1,1.0,0.22468354430379744,1.0,0.30365746456305776
161,COc1ccc(C(=O)C=CC(=O)N2CCN(c3ccc(N4CC(CNC(C)=O)OC4=O)cc3F)CC2)cc1,1.0,0.2720976253298153,1.0,0.30365746456305776
162,CCOC(=O)c1ccc(N2C(=O)CC(N3CCN(C(=O)c4ccco4)CC3)C2=O)cc1,1.0,0.282258064516129,1.0,0.30365746456305776
163,CNC(=O)c1ccc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,1.0,0.26091405184174626,1.0,0.30365746456305776
164,CCOC(=O)c1cccc(NC(=O)N2CCC(C(NC3CCC(c4c[nH]c5ccccc45)CC3)C(N)=O)CC2)c1,1.0,0.30019059720457436,0.7500725978522391,0.30365746456305776
165,CCC(NC(=O)C1CC(S(=O)(=O)c2ccc(F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1,1.0,0.20959595959595959,1.0,0.30365746456305776
166,COc1ccc(NC(=O)CN2CCC(NC(=O)c3ccco3)CC2)c([N+](=O)[O-])c1,1.0,0.28481012658227844,1.0,0.30365746456305776
167,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(Cc1ccc(F)cc1)OC(=O)C(NC(=O)c1cc(C)on1)C(C)C,1.0,0.16591816367265472,1.0,0.30365746456305776
168,Cc1ccc(C)c(S(=O)(=O)N2CCN(CC(=O)NC(=O)NCc3ccco3)CC2)c1,1.0,0.21386430678466076,1.0,0.30365746456305776
169,COc1ccc(CNC(=O)C(c2ccco2)N(C(=O)c2snc(C(N)=O)c2N)c2cccc(OC)c2)cc1,1.0,0.1618421052631579,1.0,0.30365746456305776
170,CCNC(=O)C(CCC(=O)O)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,1.0,0.18073951434878585,0.5702906041679818,0.30365746456305776
171,CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1CCC(C(=O)NCc2ccco2)CC1,1.0,0.26422764227642276,1.0,0.30365746456305776
172,CC(=O)N1c2ccc(S(=O)(=O)NCC3CCC(C(=O)NCc4ccc(C)o4)CC3)cc2CC1C,1.0,0.23308011049723756,1.0,0.30365746456305776
173,CCOC(=O)CCNC(=O)C1CC(NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,1.0,0.20294117647058824,1.0,0.30365746456305776
174,CCOC(=O)c1ccc(NC(=O)C2CCC(CNc3c(N4CCOCC4)c(=O)c3=O)CC2)cc1,1.0,0.22506925207756234,1.0,0.30365746456305776
175,COc1ccc2[nH]cc(CCNC(=O)C3CCCCNC(=O)OCCCC(C(=O)NO)C(CC(C)C)C(=O)N3)c2c1,1.0,0.19978401727861772,1.0,0.30365746456305776
176,O=C(CF)NC1C(O)CC(OCc2cccc(F)c2F)(C(=O)O)OC1C(O)C(O)CNC(=O)c1ccccc1,1.0,0.1865468409586057,1.0,0.30365746456305776
177,O=C(NCC(NS(=O)(=O)c1c(Cl)cccc1Cl)C(=O)O)C1=NOC(CCCCNc2ncc[nH]2)C1,1.0,0.15804597701149425,1.0,0.30365746456305776
178,COc1ccc(CC(=O)CC(=O)NC2CCOC2=O)cc1,0.7086099818001778,0.17513134851138354,1.0,0.30365746456305776
179,CC(C)C(O)C(=O)N1CC(OCCCc2ccccc2)CC1C(=O)NC(CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,1.0,0.21484375,1.0,0.30365746456305776
180,CC(NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(C(C)NC(=O)OC(C)(C)C)n3)c(F)c2)CC1,1.0,0.24529964747356053,0.9846139879748635,0.30365746456305776
181,CCN(CC)c1ccc(C(=O)NNC(=O)CNC(=O)c2ccco2)cc1,1.0,0.1242354740061162,1.0,0.30365746456305776
182,C#CC1CN(C(=O)C(CC(C)C)NC(=O)c2ccc(-c3csc(N4CCN(C)CC4)n3)cc2)C2C(=O)COC12,1.0,0.24067388688327318,1.0,0.30365746456305776
183,O=C(O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,1.0,0.3430232558139535,1.0,0.3269730008415992
184,CC(=O)Nc1ccc(CC(NC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc1,1.0,0.3068438914027149,1.0,0.3269730008415992
185,COc1ccc(C(=O)Nc2ccccc2NC(=O)NCC2CCN(c3ccncc3)CC2)cc1,1.0,0.31477438136826785,0.9301325463809518,0.3269730008415992
186,COCCN1CCN(C(=O)C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)CC1,1.0,0.2620442708333333,1.0,0.3269730008415992
187,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC2CCCCC2)C(=O)C2(C)CO2)cc1,1.0,0.2001590668080594,1.0,0.3269730008415992
188,CCCNS(=O)(=O)c1ccc(NC(=O)Nc2ncnc3c2ncn3C2OC(C(=O)NCC)C(O)C2O)cc1,1.0,0.15276145710928318,1.0,0.3269730008415992
189,CCC(Cc1cc(CNC(=O)c2ccc(C34CC5CC(CC(C5)C3)C4)cc2)c(OC)cc1F)C(=O)O,0.35612107771927703,0.2833333333333333,0.16908282759642393,0.3269730008415992
190,Cn1ccnc1SC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2CC1,1.0,0.1802884615384615,1.0,0.3269730008415992
191,CNC(=O)N1CC(NC(=O)c2ccc(-n3ccccc3=O)cc2)C(NC(=O)c2ccc(Cl)s2)C1,1.0,0.21345407503234154,1.0,0.3269730008415992
192,CC(=O)N1CCN(C(=O)c2cc(CSc3cnc(NC(=O)c4ccc(N(C)C)cc4)s3)ccc2[N+](=O)[O-])CC1,1.0,0.22937192118226601,1.0,0.3269730008415992
193,COc1cccc(CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)c2ccc(Cl)cc2)c1,0.5430724730991615,0.31603107344632764,1.0,0.3269730008415992
194,CCCCC(NC(=O)CCCCCNC(=O)C1CCC2c3[nH]c4ccccc4c3CCN2C1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CC(N)CC1C(N)=O,1.0,0.22607550482879718,1.0,0.3269730008415992
195,O=C(CCC(=O)OCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,1.0,0.20494186046511628,1.0,0.3269730008415992
196,Cc1cc(C#N)ccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC3CCOC3)CC2)CC1,1.0,0.21111786148238154,1.0,0.3269730008415992
197,C=C(C)C(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1,1.0,0.2761627906976744,1.0,0.3269730008415992
198,N#Cc1cccn1CCC(NS(=O)(=O)c1cccc2[nH]ccc12)C(=O)N1CCC(C(F)(F)F)CC1,1.0,0.2626699629171817,1.0,0.3269730008415992
199,CCOC(=O)N1CCC(NC(=O)c2ccc(C[S+]([O-])c3cccc(Cl)c3)o2)CC1,1.0,0.24691358024691357,1.0,0.3269730008415992
