BO Iteration,Selected SMILES by EI,f1,f2,Hypervolume
179,CC(=O)OC1CCC(C)(O)C23OC(C)(C)C(C(OC(=O)C=Cc4ccccc4)C(OC(=O)c4ccccc4)C12C)C3OC(=O)CCC(=O)OC1CCCCC1O,0.15228426395939088,1.0,0.23338151555114578
180,COC(=O)CC1C2(C)COC3(O)C(C=C4C(CCC5(C)C(c6ccoc6)OC(=O)CC45O)C13C)C2OC(=O)C=Cc1ccccc1,0.11731843575418995,1.0,0.23338151555114578
181,COc1ccc(-c2ccccc2)cc1NC(=O)C1OC(CO)C(O)C(O)C1O,0.07971014492753623,1.0,0.23338151555114578
182,CCOC(=O)C12CCCC=C1N(Cc1ccccc1)C(=O)C(CC(=O)NCC13CC4CC(CC(C4)C1)C3)C2,0.1830065359477124,0.1353352832366127,0.23338151555114578
183,CC(C)(O)C(NC(=O)N1CCN(c2ccc(C#Cc3ccccc3)cc2)CC1)C(=O)NO,0.1103448275862069,1.0,0.23338151555114578
184,CC(=O)Oc1cccc(C=NNC(=O)C(=O)NN=Cc2cccc(OC(C)=O)c2)c1,0.09154929577464789,1.0,0.23338151555114578
185,COC(=O)C1=C(C)N=C(C)C(=C(O)OC)C1c1cccc(NC(=NCCNC2CCN(c3ccccc3SC)CC2)NC#N)c1,0.13142857142857142,1.0,0.23338151555114578
186,COc1cccc(C(=O)NC2(C(=O)c3cccc(C)c3)CCCC2)c1C,0.13385826771653545,1.0,0.23338151555114578
187,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)OC3CCC3)cc21,0.15037593984962405,0.1353352832366127,0.23338151555114578
188,Cc1ccc(CNC(=O)CC2(CC3=NS(=O)(=O)c4ccccc4N3)CCCC2)cc1,0.11347517730496454,1.0,0.23338151555114578
189,CC=Cc1ccc(C2C(CO)N(CC3CCCC3)C2CNC(=O)NC(C)C)cc1,0.21428571428571427,0.1353352832366127,0.23338151555114578
190,CCc1ccc(C(C)=NNC(=O)c2ccccn2)cc1,0.07563025210084033,1.0,0.23338151555114578
191,O=C(COc1ccccc1N1CCNCC1)NCC(O)CN1CCc2ccccc2C1,0.1095890410958904,1.0,0.23338151555114578
192,CCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,0.16058394160583941,1.0,0.23338151555114578
193,Cc1cccc(OCCC(=O)NCC(=O)Nc2cccc(C)c2C)c1,0.11023622047244094,1.0,0.23338151555114578
194,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=C(CC(=O)N2CC3CCCCC3C2)C(=O)O)cc1,0.1986754966887417,0.1353352832366127,0.23338151555114578
195,S=C(Nc1ccccc1Cl)NC1CCC(NC(=S)Nc2ccccc2Cl)CC1,0.07857142857142857,1.0,0.23338151555114578
196,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)OCC(=O)NC(=O)c3cccn3C)c2)CC1,0.14084507042253522,1.0,0.23338151555114578
197,O=C(CCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1cccc(C(F)(F)F)c1,0.1292517006802721,1.0,0.23338151555114578
198,CS(=O)(=O)N1CCc2cc(C(=O)OCC(=O)c3ccccc3)ccc21,0.11023622047244094,1.0,0.23338151555114578
199,CCOc1cccc(C2(N3CCN(c4ncccn4)CC3)C3CC(C)CC32)c1,0.11678832116788321,1.0,0.23338151555114578
